,loss,policy_net_loss,value_net_loss,val_loss,val_policy_net_loss,val_value_net_loss
0,1.1235917806625366,0.6102120876312256,0.5133793950080872,0.8639551997184753,0.48681050539016724,0.3771449029445648
1,1.0839885473251343,0.5908231139183044,0.49316564202308655,0.8530924916267395,0.4842684864997864,0.36882391571998596
2,1.0527724027633667,0.5721771121025085,0.4805958569049835,0.8446511626243591,0.4834308624267578,0.36122027039527893
3,1.0379928350448608,0.5757518410682678,0.4622408151626587,0.8419045209884644,0.4839569628238678,0.3579474091529846
4,1.0329166650772095,0.5734708309173584,0.45944520831108093,0.8401267528533936,0.4849230647087097,0.3552037179470062
5,1.0174001455307007,0.5645579099655151,0.45284274220466614,0.8379201889038086,0.48401302099227905,0.3539070188999176
6,1.0228849649429321,0.5612046122550964,0.4616800844669342,0.8317065834999084,0.4841756820678711,0.3475309908390045
7,0.9962071776390076,0.5552663207054138,0.4409412741661072,0.8333987593650818,0.4858624041080475,0.3475363552570343
8,0.9932790994644165,0.5565329194068909,0.436746209859848,0.8310849666595459,0.48593658208847046,0.34514835476875305
9,0.9955956339836121,0.5594834089279175,0.4361123740673065,0.8308560848236084,0.486627459526062,0.3442285656929016
10,0.9807183146476746,0.5542539358139038,0.42646369338035583,0.8264976143836975,0.48659029603004456,0.33990707993507385
11,0.9699409008026123,0.541438639163971,0.428501695394516,0.8271082639694214,0.48758089542388916,0.33952730894088745
12,0.973436176776886,0.5481101274490356,0.42532625794410706,0.8245956897735596,0.4878857731819153,0.3367098271846771
13,0.9683693647384644,0.5442484021186829,0.42412135004997253,0.8241106271743774,0.4899810254573822,0.33412954211235046
14,0.9621632099151611,0.5442540049552917,0.4179091155529022,0.8207244277000427,0.48797348141670227,0.3327510952949524
15,0.9597561359405518,0.5484764575958252,0.41127997636795044,0.8201805949211121,0.48741692304611206,0.3327637314796448
16,0.9377775192260742,0.5308170318603516,0.40696069598197937,0.8208981156349182,0.4897519648075104,0.331146240234375
