,loss,policy_net_loss,value_net_loss,val_loss,val_policy_net_loss,val_value_net_loss
0,1.7737468481063843,0.9933617115020752,0.7803858518600464,1.2798248529434204,0.6432199478149414,0.6366050243377686
1,1.6311867237091064,0.9130934476852417,0.7180923819541931,1.2538033723831177,0.6419947147369385,0.6118084788322449
2,1.594106674194336,0.8817006945610046,0.7124061584472656,1.2364723682403564,0.634537398815155,0.6019349694252014
3,1.5451910495758057,0.8545913696289062,0.6905999779701233,1.218953251838684,0.6286023855209351,0.590350866317749
4,1.5341761112213135,0.8426469564437866,0.6915286183357239,1.208492636680603,0.6264672875404358,0.5820255279541016
5,1.4963760375976562,0.8214024901390076,0.6749729514122009,1.2026413679122925,0.6241334080696106,0.578508198261261
6,1.4786126613616943,0.8141481280326843,0.6644642353057861,1.2033932209014893,0.6240629553794861,0.5793302655220032
7,1.4606190919876099,0.806716799736023,0.6539027690887451,1.1955184936523438,0.6222313046455383,0.5732874274253845
8,1.4557079076766968,0.7978988289833069,0.6578090190887451,1.19334876537323,0.6220198273658752,0.5713290572166443
9,1.4431875944137573,0.7898758053779602,0.6533119678497314,1.1878875494003296,0.6206017136573792,0.5672858953475952
10,1.4068243503570557,0.769888162612915,0.6369359493255615,1.1865108013153076,0.6182854175567627,0.5682252049446106
11,1.4063096046447754,0.7675201296806335,0.6387888193130493,1.1827408075332642,0.6193546056747437,0.5633865594863892
12,1.3777601718902588,0.7541109323501587,0.6236489415168762,1.1820956468582153,0.6193388104438782,0.5627568960189819
13,1.365704894065857,0.7488760352134705,0.6168286800384521,1.1819430589675903,0.6197818517684937,0.5621610283851624
14,1.3687788248062134,0.7504976987838745,0.6182811260223389,1.1850911378860474,0.6193398833274841,0.5657512545585632
15,1.362844467163086,0.7416036128997803,0.6212404370307922,1.184918999671936,0.6237065196037292,0.5612120032310486
16,1.3278685808181763,0.7291991114616394,0.5986698865890503,1.1861485242843628,0.6251271963119507,0.5610214471817017
17,1.3281350135803223,0.7254638671875,0.602671205997467,1.1890431642532349,0.6218091249465942,0.5672339797019958
18,1.3178311586380005,0.7275561690330505,0.5902754664421082,1.1859211921691895,0.620936930179596,0.5649842619895935
19,1.3028030395507812,0.7178405523300171,0.5849626660346985,1.1858402490615845,0.623694658279419,0.5621456503868103
20,1.2889529466629028,0.706303596496582,0.582649290561676,1.1860255002975464,0.6236118078231812,0.5624134540557861
