,loss,policy_net_loss,val_loss,val_policy_net_loss,val_value_net_loss,value_net_loss
0,1.2709013223648071,0.7016938924789429,0.9139605164527893,0.5040668845176697,0.40989360213279724,0.569207489490509
1,1.2081509828567505,0.6824427843093872,0.8990360498428345,0.5036946535110474,0.3953414559364319,0.5257082581520081
2,1.175223469734192,0.6592633724212646,0.89337158203125,0.5022953152656555,0.39107608795166016,0.5159600377082825
3,1.1385560035705566,0.6444788575172424,0.8907634019851685,0.4992690682411194,0.391494482755661,0.4940769374370575
4,1.1273977756500244,0.6391581892967224,0.8871299624443054,0.4996064007282257,0.38752374053001404,0.48823967576026917
5,1.102185845375061,0.618889570236206,0.8837618231773376,0.4989107847213745,0.38485100865364075,0.4832961857318878
6,1.0956071615219116,0.6144754886627197,0.8799027800559998,0.4959956705570221,0.38390713930130005,0.481131911277771
7,1.0926613807678223,0.6129476428031921,0.8771475553512573,0.4947130084037781,0.3824344575405121,0.4797137677669525
8,1.0787136554718018,0.6129796504974365,0.8760011792182922,0.4968135952949524,0.37918755412101746,0.46573391556739807
9,1.0605605840682983,0.5959365963935852,0.8781417012214661,0.4974680244922638,0.3806738555431366,0.46462422609329224
10,1.0589730739593506,0.5967646241188049,0.8763164281845093,0.49704355001449585,0.37927281856536865,0.46220844984054565
11,1.0502649545669556,0.5943265557289124,0.8798608183860779,0.4970319867134094,0.38282886147499084,0.4559386372566223
12,1.043276071548462,0.5915793180465698,0.8759180307388306,0.49694934487342834,0.3789685368537903,0.4516966938972473
13,1.0300871133804321,0.5814225077629089,0.8728469014167786,0.49480634927749634,0.37804052233695984,0.44866475462913513
14,1.0078619718551636,0.5720011591911316,0.8737354874610901,0.49538829922676086,0.37834712862968445,0.43586114048957825
15,1.0149321556091309,0.5756697058677673,0.8751428127288818,0.4964289367198944,0.3787139654159546,0.43926239013671875
16,1.0022245645523071,0.5742638111114502,0.8734439611434937,0.4966617822647095,0.3767821192741394,0.42796069383621216
17,1.0154415369033813,0.5813702940940857,0.8741564154624939,0.49936091899871826,0.37479546666145325,0.43407124280929565
18,1.0003752708435059,0.5796926021575928,0.8718920350074768,0.49819234013557434,0.37369969487190247,0.4206830561161041
19,0.9880514144897461,0.562620997428894,0.8733177185058594,0.4989090859889984,0.37440863251686096,0.4254303574562073
20,1.003715991973877,0.5714393854141235,0.8768998384475708,0.4991365671157837,0.3777633011341095,0.4322766661643982
21,0.9772341251373291,0.5625401139259338,0.8729774951934814,0.49797311425209045,0.37500450015068054,0.41469427943229675
22,0.975800096988678,0.5619896054267883,0.8735930919647217,0.4990149140357971,0.3745782673358917,0.4138098955154419
23,0.9721921682357788,0.5612545609474182,0.87423175573349,0.4990125596523285,0.37521904706954956,0.41093772649765015
24,0.9662420153617859,0.5559894442558289,0.8738409280776978,0.4996165633201599,0.37422439455986023,0.4102526009082794
25,0.9697778224945068,0.5587430596351624,0.8711365461349487,0.4980984926223755,0.37303781509399414,0.4110349714756012
26,0.9647735357284546,0.5605340600013733,0.8734776973724365,0.49923622608184814,0.3742414116859436,0.4042394757270813
27,0.9550382494926453,0.5524536371231079,0.8710262179374695,0.4983874559402466,0.372639000415802,0.4025844633579254
28,0.9468164443969727,0.5495651960372925,0.8693252801895142,0.4964650571346283,0.37286022305488586,0.3972512185573578
29,0.940258800983429,0.5455491542816162,0.8745377063751221,0.49975070357322693,0.3747871220111847,0.3947097063064575
30,0.9448198676109314,0.5554807186126709,0.8737311959266663,0.5000811815261841,0.37365007400512695,0.3893393576145172
31,0.9354580640792847,0.5526145696640015,0.8765192031860352,0.501603901386261,0.37491512298583984,0.3828434944152832
32,0.9450061917304993,0.5477855205535889,0.8687592148780823,0.4982714354991913,0.37048766016960144,0.3972207009792328
33,0.925003170967102,0.54013592004776,0.8697977662086487,0.49889054894447327,0.37090736627578735,0.38486719131469727
34,0.9328140020370483,0.5446472764015198,0.8701927661895752,0.4991644024848938,0.37102845311164856,0.3881668448448181
35,0.9295923709869385,0.5433951616287231,0.8718865513801575,0.4986289441585541,0.373257577419281,0.38619691133499146
36,0.9276648759841919,0.541709840297699,0.8702757358551025,0.49920180439949036,0.3710739016532898,0.38595473766326904
37,0.9273533225059509,0.5452715754508972,0.8703014254570007,0.500359058380127,0.3699422776699066,0.3820814788341522
38,0.9225063323974609,0.5435695052146912,0.8718758821487427,0.5004585385322571,0.37141743302345276,0.3789367973804474
39,0.9109475016593933,0.5329239368438721,0.8723894357681274,0.5007803440093994,0.37160900235176086,0.3780233561992645
40,0.9122018814086914,0.5368070006370544,0.8764506578445435,0.5035789608955383,0.37287160754203796,0.3753947615623474
41,0.9030529260635376,0.5318747758865356,0.8769642114639282,0.5046939253807068,0.37227046489715576,0.37117812037467957
42,0.9061828255653381,0.5331829190254211,0.8748603463172913,0.5042516589164734,0.37060850858688354,0.37299999594688416
43,0.9081745743751526,0.5353484749794006,0.8806070685386658,0.5074392557144165,0.3731677234172821,0.3728262484073639
44,0.907377302646637,0.5346342325210571,0.8774611353874207,0.5053055882453918,0.37215548753738403,0.37274354696273804
45,0.9018861055374146,0.5361747145652771,0.8769880533218384,0.5045797228813171,0.37240830063819885,0.3657112717628479
46,0.8979271650314331,0.5342010259628296,0.8785348534584045,0.505299985408783,0.37323474884033203,0.36372628808021545
47,0.898956298828125,0.5293298363685608,0.8784371614456177,0.5076043605804443,0.3708327114582062,0.369626522064209
48,0.8873808979988098,0.5273702144622803,0.8831700682640076,0.5079119801521301,0.37525811791419983,0.3600105345249176
49,0.8817451596260071,0.5236297845840454,0.8806475400924683,0.5075427293777466,0.3731047809123993,0.35811537504196167
50,0.8812614679336548,0.5244562029838562,0.8835386037826538,0.5104114413261414,0.3731270432472229,0.3568049669265747
51,0.8746178150177002,0.5196524858474731,0.8806836009025574,0.5082200765609741,0.3724636137485504,0.35496509075164795
52,0.8788824081420898,0.5250131487846375,0.883526623249054,0.5091149806976318,0.3744117021560669,0.35386931896209717
53,0.8793449997901917,0.5280908346176147,0.8876432180404663,0.5107230544090271,0.376920223236084,0.35125410556793213
54,0.8776462078094482,0.5228378772735596,0.8829182386398315,0.5086269974708557,0.37429115176200867,0.3548084497451782
55,0.8767359852790833,0.5258833169937134,0.8802985548973083,0.5073882937431335,0.37291035056114197,0.3508521616458893
56,0.8734071254730225,0.5192552804946899,0.8844015598297119,0.5104162693023682,0.37398532032966614,0.3541519045829773
57,0.870003342628479,0.5210140347480774,0.884255051612854,0.5102388858795166,0.3740161955356598,0.34898918867111206
58,0.8704825639724731,0.5256878733634949,0.8885785341262817,0.5114386081695557,0.377140074968338,0.34479475021362305
59,0.8715468049049377,0.5234847664833069,0.8903468251228333,0.5140314698219299,0.3763154447078705,0.34806209802627563
60,0.870708703994751,0.5242937803268433,0.8893987536430359,0.5121572613716125,0.3772415518760681,0.34641531109809875
61,0.8562749624252319,0.5181726217269897,0.8924192190170288,0.513712465763092,0.37870675325393677,0.338101863861084
62,0.8693686723709106,0.5244189500808716,0.8897344470024109,0.512499988079071,0.37723442912101746,0.34494975209236145
63,0.8576028943061829,0.5194634795188904,0.8888780474662781,0.5122960805892944,0.37658193707466125,0.338139146566391
64,0.8515214323997498,0.515030562877655,0.8955442905426025,0.5151457786560059,0.380398690700531,0.3364906311035156
65,0.866722047328949,0.52665114402771,0.8925288319587708,0.5130682587623596,0.3794606029987335,0.3400712311267853
66,0.8598893880844116,0.5206027030944824,0.8967961668968201,0.5145096778869629,0.38228633999824524,0.339286744594574
67,0.8598648905754089,0.5159010291099548,0.8996545672416687,0.5158262848854065,0.3838284909725189,0.343964159488678
68,0.8475123047828674,0.5158777832984924,0.8979533314704895,0.5170219540596008,0.3809314966201782,0.33163443207740784
69,0.8521015048027039,0.5186100006103516,0.8967306017875671,0.5175449848175049,0.37918561697006226,0.3334914743900299
70,0.8464218378067017,0.5130354762077332,0.9008791446685791,0.5216130018234253,0.3792661726474762,0.3333863914012909
71,0.8496612310409546,0.5205098390579224,0.8977645039558411,0.5183436870574951,0.37942075729370117,0.32915154099464417
72,0.8482075333595276,0.5161832571029663,0.8963245749473572,0.5164006948471069,0.37992388010025024,0.3320240378379822
73,0.849932074546814,0.5179039835929871,0.89803147315979,0.5172812342643738,0.3807505965232849,0.33202844858169556
74,0.8466466665267944,0.5149112939834595,0.9017279744148254,0.5184644460678101,0.38326358795166016,0.3317354619503021
75,0.8561063408851624,0.5191906094551086,0.8957334756851196,0.5185503959655762,0.37718310952186584,0.3369155824184418
76,0.8404377102851868,0.5138857364654541,0.9011820554733276,0.5197156667709351,0.38146641850471497,0.3265519142150879
77,0.8498427271842957,0.5132132172584534,0.8988744020462036,0.5188431143760681,0.38003110885620117,0.3366296887397766
78,0.8419511318206787,0.5122681260108948,0.8982309103012085,0.5174039006233215,0.3808270990848541,0.3296831548213959
79,0.8441206812858582,0.513479471206665,0.8999511003494263,0.519589364528656,0.38036176562309265,0.33064165711402893
80,0.8382717370986938,0.5113707780838013,0.8997375965118408,0.5195479393005371,0.3801896274089813,0.3269011080265045
81,0.8313536047935486,0.5097867250442505,0.8997876644134521,0.5199487209320068,0.37983885407447815,0.3215671479701996
82,0.8440741300582886,0.5178550481796265,0.9096316695213318,0.5253704786300659,0.3842611014842987,0.3262189030647278
83,0.8256308436393738,0.5092189311981201,0.9077815413475037,0.522017776966095,0.3857634961605072,0.3164118826389313
84,0.8283832669258118,0.5103023648262024,0.9081254601478577,0.5228185057640076,0.3853069841861725,0.31808096170425415
85,0.8385715484619141,0.511274516582489,0.90822833776474,0.5238510966300964,0.38437744975090027,0.3272966146469116
86,0.8223466277122498,0.5070306062698364,0.9111604690551758,0.5240575671195984,0.3871026635169983,0.3153161108493805
87,0.8287056088447571,0.5076957941055298,0.9116141200065613,0.5254996418952942,0.3861144483089447,0.32100942730903625
88,0.8295782804489136,0.5086540579795837,0.9153384566307068,0.5262354016304016,0.38910290598869324,0.32092422246932983
89,0.8276807069778442,0.5092421174049377,0.9159861207008362,0.5243305563926697,0.3916555345058441,0.3184385299682617
90,0.8299364447593689,0.5073803663253784,0.9143205285072327,0.5232142210006714,0.39110639691352844,0.3225560188293457
91,0.8204288482666016,0.5059468150138855,0.9181499481201172,0.527614414691925,0.3905356228351593,0.3144820034503937
92,0.8267367482185364,0.5143923163414001,0.9230161905288696,0.5267321467399597,0.3962840139865875,0.3123442232608795
93,0.8248568177223206,0.5021928548812866,0.9185106158256531,0.5262552499771118,0.39225542545318604,0.3226643204689026
94,0.8196868896484375,0.505507230758667,0.9190323352813721,0.5258738994598389,0.39315828680992126,0.31417974829673767
95,0.8195879459381104,0.5015770196914673,0.9192131161689758,0.5281367897987366,0.3910764157772064,0.31801044940948486
96,0.8238682150840759,0.5105889439582825,0.9185439348220825,0.5276036858558655,0.39093998074531555,0.3132794499397278
97,0.8175604939460754,0.5029464960098267,0.9206100106239319,0.5291707515716553,0.39143916964530945,0.314613938331604
98,0.8184155225753784,0.5050594210624695,0.923980712890625,0.5289610624313354,0.3950197398662567,0.31335586309432983
99,0.8275734186172485,0.5085242390632629,0.9188826084136963,0.5272776484489441,0.3916049897670746,0.3190489709377289
100,0.811497688293457,0.5072265863418579,0.921921968460083,0.5283063054084778,0.39361572265625,0.30427131056785583
101,0.8217036724090576,0.510905921459198,0.9194278717041016,0.5262671113014221,0.3931606709957123,0.3107973039150238
102,0.8130635023117065,0.5068159699440002,0.9221082925796509,0.5294721126556396,0.39263612031936646,0.306247740983963
103,0.8071842789649963,0.5004468560218811,0.9202476739883423,0.5279091596603394,0.39233845472335815,0.3067370057106018
104,0.7946972250938416,0.49701884388923645,0.9249023795127869,0.5318244695663452,0.39307811856269836,0.2976788580417633
105,0.8104884028434753,0.5036546587944031,0.9269279837608337,0.530470609664917,0.3964572846889496,0.3068337142467499
106,0.8017365336418152,0.5014137029647827,0.9317600727081299,0.5361729860305786,0.3955870568752289,0.30032315850257874
107,0.8055259585380554,0.4962066113948822,0.9289466142654419,0.5341336131095886,0.3948131203651428,0.30931955575942993
108,0.8214941024780273,0.5088639259338379,0.9280738234519958,0.5332229137420654,0.39485102891921997,0.3126300573348999
109,0.8106262683868408,0.5016272664070129,0.9280231595039368,0.5324171185493469,0.39560577273368835,0.3089992105960846
110,0.7989462018013,0.5000167489051819,0.9346222281455994,0.5350334644317627,0.3995889127254486,0.2989298403263092
111,0.8012183904647827,0.5014432668685913,0.9315442442893982,0.5329815149307251,0.39856255054473877,0.29977473616600037
