,loss,policy_net_loss,value_net_loss,val_loss,val_policy_net_loss,val_value_net_loss
0,0.8407156467437744,0.49892207980155945,0.3417939245700836,0.6842588782310486,0.4210349917411804,0.26322370767593384
1,0.8374685645103455,0.5003883242607117,0.33707985281944275,0.6827236413955688,0.42083704471588135,0.2618866562843323
2,0.8317206501960754,0.49810686707496643,0.3336135149002075,0.6816833019256592,0.4210951626300812,0.260588139295578
3,0.8312256336212158,0.4954643249511719,0.33576080203056335,0.6806297898292542,0.4214337468147278,0.25919613242149353
4,0.8311677575111389,0.4977301359176636,0.33343708515167236,0.6807133555412292,0.4213453233242035,0.2593681216239929
5,0.8246641159057617,0.49211278557777405,0.33255094289779663,0.6819908022880554,0.4212287962436676,0.26076191663742065
6,0.8240779042243958,0.49352020025253296,0.3305578827857971,0.6791024804115295,0.42114612460136414,0.25795647501945496
7,0.8222845792770386,0.4935748875141144,0.32870909571647644,0.6794719696044922,0.4212210476398468,0.258250892162323
8,0.8176077008247375,0.49437084794044495,0.32323601841926575,0.6787938475608826,0.4214670956134796,0.25732675194740295
9,0.8190438747406006,0.491472452878952,0.32757073640823364,0.6781231760978699,0.42121946811676025,0.25690367817878723
10,0.8173115253448486,0.4919702410697937,0.32534122467041016,0.6794728636741638,0.42164701223373413,0.2578258812427521
11,0.8158178329467773,0.48922625184059143,0.32659128308296204,0.6790416240692139,0.42155593633651733,0.25748568773269653
12,0.8171027898788452,0.4913605749607086,0.32574257254600525,0.6782447695732117,0.421634316444397,0.256610244512558
13,0.8159621357917786,0.4910484552383423,0.3249143958091736,0.6786094903945923,0.42159804701805115,0.25701144337654114
14,0.8188825845718384,0.49131324887275696,0.327568918466568,0.6780568957328796,0.42145174741744995,0.256604939699173
15,0.8123692870140076,0.48694679141044617,0.3254224956035614,0.678135335445404,0.42176029086112976,0.25637486577033997
16,0.8142877817153931,0.49020126461982727,0.32408612966537476,0.6773068904876709,0.4216274917125702,0.2556794285774231
17,0.8146427273750305,0.49048659205436707,0.32415640354156494,0.6776579022407532,0.4217641055583954,0.25589361786842346
18,0.8092880249023438,0.4878787100315094,0.3214094936847687,0.6779899597167969,0.4217667281627655,0.256223201751709
19,0.8124120235443115,0.4907747507095337,0.3216383159160614,0.6783286333084106,0.42197275161743164,0.25635626912117004
20,0.8115220665931702,0.48858511447906494,0.3229368031024933,0.6773950457572937,0.42180997133255005,0.25558528304100037
21,0.809332013130188,0.4902103841304779,0.3191213011741638,0.6765415072441101,0.421718955039978,0.2548222243785858
22,0.8107544779777527,0.4875990152359009,0.3231559693813324,0.6773012280464172,0.4219837486743927,0.2553170919418335
23,0.8077691793441772,0.48830217123031616,0.31946659088134766,0.6775164008140564,0.4218970537185669,0.25561922788619995
