,loss,policy_net_loss,value_net_loss,val_loss,val_policy_net_loss,val_value_net_loss
0,0.868984043598175,0.5109118223190308,0.3580727279186249,0.6957026124000549,0.42188745737075806,0.2738148272037506
1,0.865065336227417,0.507728099822998,0.35733699798583984,0.6950330138206482,0.4219608008861542,0.2730722725391388
2,0.8561254739761353,0.5026516318321228,0.3534742295742035,0.6933482885360718,0.4219666123390198,0.2713814973831177
3,0.8522109985351562,0.5020147562026978,0.35019606351852417,0.6942380666732788,0.4219720959663391,0.2722659707069397
4,0.8562520146369934,0.5045973658561707,0.351654589176178,0.6919047236442566,0.42195987701416016,0.2699449956417084
5,0.8507794737815857,0.5039264559745789,0.34685245156288147,0.69158536195755,0.4221161901950836,0.2694692015647888
6,0.8495554327964783,0.5041917562484741,0.3453633189201355,0.6927950978279114,0.42219266295433044,0.2706025540828705
7,0.850591242313385,0.502379834651947,0.348211407661438,0.690841555595398,0.4219553768634796,0.26888591051101685
8,0.8492326736450195,0.5039476156234741,0.3452855050563812,0.6907251477241516,0.4220653474330902,0.26865988969802856
9,0.8431692123413086,0.500037431716919,0.34313124418258667,0.6904535889625549,0.4222453534603119,0.2682078182697296
10,0.8507369756698608,0.5040497183799744,0.34668776392936707,0.6896889209747314,0.4220668077468872,0.26762232184410095
11,0.845436155796051,0.5028460621833801,0.342589795589447,0.6895401477813721,0.42198726534843445,0.26755303144454956
12,0.8392689228057861,0.49872153997421265,0.340548038482666,0.6891396045684814,0.4222188889980316,0.2669208347797394
13,0.8370304107666016,0.4974901080131531,0.33954107761383057,0.6879311800003052,0.42206627130508423,0.26586470007896423
14,0.8404074311256409,0.4991731643676758,0.3412346839904785,0.6896569728851318,0.42251113057136536,0.26714596152305603
15,0.8290329575538635,0.49304449558258057,0.33598843216896057,0.6889249086380005,0.42256680130958557,0.2663585841655731
16,0.837906002998352,0.4976349174976349,0.3402710258960724,0.6878677606582642,0.4222019910812378,0.26566559076309204
17,0.8338903784751892,0.49744081497192383,0.3364490270614624,0.687795102596283,0.422455370426178,0.265339732170105
18,0.8314546942710876,0.49673569202423096,0.3347194790840149,0.6871843934059143,0.42185306549072266,0.2653312087059021
19,0.8365439772605896,0.5016213655471802,0.33492210507392883,0.6866856217384338,0.4223460853099823,0.2643398940563202
20,0.8310439586639404,0.49637308716773987,0.33467063307762146,0.6865063905715942,0.4221535325050354,0.2643527090549469
21,0.8289982080459595,0.49513959884643555,0.3338586688041687,0.686946451663971,0.422345370054245,0.26460081338882446
22,0.8351456522941589,0.4990466237068176,0.3361000120639801,0.6878638863563538,0.42263129353523254,0.26523280143737793
23,0.8306810259819031,0.496117502450943,0.33456316590309143,0.6868531703948975,0.4225991666316986,0.26425424218177795
24,0.8269954919815063,0.4943614602088928,0.33263418078422546,0.6870930194854736,0.4225763976573944,0.2645167112350464
25,0.8288490772247314,0.4964130222797394,0.33243533968925476,0.6867514848709106,0.42256689071655273,0.2641849219799042
26,0.82619309425354,0.4932600259780884,0.33293282985687256,0.6864939332008362,0.4223534166812897,0.26414039731025696
27,0.8247770071029663,0.49322348833084106,0.3315538465976715,0.6864681839942932,0.42281824350357056,0.2636496424674988
28,0.824154794216156,0.4953700304031372,0.3287847340106964,0.6859856247901917,0.4225391149520874,0.2634463906288147
29,0.8291410207748413,0.4964677691459656,0.33267301321029663,0.6863477826118469,0.42274826765060425,0.26359954476356506
30,0.8295984268188477,0.495865136384964,0.3337327539920807,0.685804545879364,0.4222961962223053,0.26350826025009155
31,0.828252911567688,0.49441972374916077,0.33383315801620483,0.6864847540855408,0.4228452146053314,0.26363950967788696
32,0.8224602937698364,0.49258410930633545,0.32987719774246216,0.6865445971488953,0.4226256310939789,0.26391899585723877
33,0.8271214962005615,0.4937572479248047,0.33336341381073,0.6858356595039368,0.4229804575443268,0.26285555958747864
34,0.8263765573501587,0.4933225214481354,0.33305439352989197,0.6853605508804321,0.42262667417526245,0.26273345947265625
35,0.8190149068832397,0.4898737668991089,0.32914048433303833,0.6874682903289795,0.42281901836395264,0.26464927196502686
36,0.8218575119972229,0.4925821125507355,0.3292754888534546,0.6857516765594482,0.422494500875473,0.26325690746307373
37,0.8188127279281616,0.4894953966140747,0.3293176591396332,0.6851624250411987,0.4233805239200592,0.2617819905281067
38,0.822264552116394,0.49389567971229553,0.3283681869506836,0.68536376953125,0.42290768027305603,0.2624560594558716
39,0.8240247964859009,0.4946337640285492,0.3293904662132263,0.6851253509521484,0.4226197302341461,0.262505441904068
40,0.8210325241088867,0.49311885237693787,0.3279147446155548,0.6858111023902893,0.42239418625831604,0.2634170353412628
41,0.8206556439399719,0.49348723888397217,0.32716885209083557,0.6847445964813232,0.42243608832359314,0.2623085379600525
42,0.8165007829666138,0.4903396964073181,0.3261614143848419,0.6851902008056641,0.4229307472705841,0.2622593939304352
43,0.8180904984474182,0.488556832075119,0.3295343816280365,0.6849240064620972,0.4231127202510834,0.26181140542030334
44,0.8187459707260132,0.490774929523468,0.32797086238861084,0.6851411461830139,0.42275306582450867,0.2623881697654724
45,0.8202240467071533,0.4918273687362671,0.32839667797088623,0.6854343414306641,0.4226857125759125,0.2627487778663635
