,loss,policy_net_loss,value_net_loss,val_loss,val_policy_net_loss,val_value_net_loss
0,0.9379985928535461,0.5367916822433472,0.40120771527290344,0.7175724506378174,0.41759422421455383,0.2999783456325531
1,0.937840461730957,0.5378869771957397,0.3999541103839874,0.7169792652130127,0.4179111421108246,0.2990679442882538
2,0.9313741326332092,0.5330162644386292,0.3983578085899353,0.7161543369293213,0.4186212420463562,0.29753291606903076
3,0.9258928298950195,0.5330978631973267,0.39279547333717346,0.7152201533317566,0.41872426867485046,0.29649579524993896
4,0.918256938457489,0.5274892449378967,0.39076703786849976,0.7141761183738708,0.418159544467926,0.29601630568504333
5,0.9124017953872681,0.5254283547401428,0.3869735896587372,0.7145190834999084,0.4181939661502838,0.29632505774497986
6,0.914431631565094,0.5264961123466492,0.3879358172416687,0.7132042646408081,0.4181004464626312,0.2951039969921112
7,0.9106958508491516,0.5241532921791077,0.38654229044914246,0.7137134671211243,0.41889646649360657,0.2948172390460968
8,0.9076583385467529,0.5214530825614929,0.3862050771713257,0.7124906182289124,0.4179703891277313,0.29452037811279297
9,0.9040399193763733,0.5220803022384644,0.38195934891700745,0.7124671339988708,0.41812410950660706,0.29434314370155334
10,0.8986011743545532,0.5171602368354797,0.38144007325172424,0.7114772796630859,0.41804587841033936,0.29343143105506897
11,0.9017356634140015,0.5215570330619812,0.380178838968277,0.7117023468017578,0.41818949580192566,0.29351311922073364
12,0.8982654809951782,0.5192797780036926,0.3789863884449005,0.7114944458007812,0.4180503487586975,0.2934441566467285
13,0.8942264318466187,0.5170923471450806,0.37713414430618286,0.7118927836418152,0.41804394125938416,0.29384905099868774
14,0.8990854024887085,0.5210497975349426,0.37803587317466736,0.7103828191757202,0.4181196391582489,0.292263388633728
15,0.8963373899459839,0.5158858895301819,0.38045093417167664,0.7118138670921326,0.41811028122901917,0.2937033772468567
16,0.8927031755447388,0.5153047442436218,0.3773992955684662,0.7110472321510315,0.418131023645401,0.29291626811027527
17,0.8899104595184326,0.5150658488273621,0.37484514713287354,0.7108660936355591,0.4179176688194275,0.29294830560684204
18,0.8894770741462708,0.515019416809082,0.3744574785232544,0.7114449739456177,0.4181351363658905,0.29330942034721375
19,0.8894079327583313,0.5136806964874268,0.37572726607322693,0.7108116149902344,0.41779786348342896,0.2930139899253845
20,0.8869733214378357,0.5140694975852966,0.3729037046432495,0.7111222147941589,0.4183376729488373,0.2927844226360321
21,0.884647011756897,0.5118059515953064,0.3728407919406891,0.7106970548629761,0.4179733693599701,0.2927238345146179
22,0.8850610256195068,0.5120276808738708,0.3730328679084778,0.7111281752586365,0.41804954409599304,0.29307830333709717
23,0.8845462799072266,0.5135485529899597,0.37099769711494446,0.7102787494659424,0.41805118322372437,0.29222774505615234
24,0.8850173354148865,0.5146588683128357,0.37035906314849854,0.7101050615310669,0.4181685447692871,0.29193639755249023
25,0.8904980421066284,0.5142241716384888,0.37627357244491577,0.7095701694488525,0.418337881565094,0.2912317216396332
26,0.881770670413971,0.5111558437347412,0.370614618062973,0.7105458974838257,0.4184740483760834,0.2920723855495453
27,0.8800446391105652,0.509833037853241,0.37021175026893616,0.7092011570930481,0.41836875677108765,0.29083237051963806
28,0.8822687268257141,0.5125348567962646,0.3697334825992584,0.710491955280304,0.4186909794807434,0.2918012738227844
